"University","Programme","City","Study_Level","Study_Type","Study_Language","Price"
"SELCUK UNIVERSITY","ACTUARIAL SCIENCES PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","BIOCHEMISTRY PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","PHARMACY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","BIOLOGY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","BIOLOGY PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","CHEMISTRY PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","INFORMATION SECURITY TECHNOLOGY PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","MATHEMATICS PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","BIOLOGY PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","BIOTECHNOLOGY PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","CHEMISTRY PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","MATHEMATICS PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","CHEMISTRY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","MATHEMATICS PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","MOLECULAR BIOLOGY AND GENETICS PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","PHYSICS PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","SOFTWARE DEVELOPMENT PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","STATISTICS PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","PHYSICS PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","STATISTICS PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","MOLECULAR BIOLOGY AND GENETICS PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","PHYSICS PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","STATISTICS PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","COACH TRAINING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","COACH TRAINING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","PHYSICAL EDUCATION AND SPORTS TEACHING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","RECREATION PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","SPORTS MANAGEMENT PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","PHYSICAL EDUCATION AND SPORTS TEACHING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","RECREATION PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","SPORTS MANAGEMENT PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","AUTOMOTIVE ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"BURSA ULUDAG UNIVERSITY","COACH TRAINING PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH","26.667,00  TL"
"BURSA ULUDAG UNIVERSITY","PHYSICAL EDUCATION AND SPORTS TEACHING PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH","26.667,00  TL"
"SELCUK UNIVERSITY","COMPUTER ENGINEERING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","COMPUTER ENGINEERING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","ELECTRICAL-ELECTRONICS ENGINEERING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","ELECTRICAL-ELECTRONICS ENGINEERING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","AUTOMOTIVE ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","CIVIL ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","COMPUTER FORENSICS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","COMPUTER FORENSICS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","COMPUTER FORENSICS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","ELECTRICAL-ELECTRONICS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","MECHANICAL ENGINEERING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","MECHANICAL ENGINEERING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","MECHATRONICS ENGINEERING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","MECHATRONICS ENGINEERING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","ENERGY SYSTEMS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","MECHANICAL ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","MECHANICAL ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","MECHATRONICS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","METALLURGICAL AND MATERIALS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","METALLURGICAL AND MATERIALS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","THEOLOGY PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"ONDOKUZ MAYIS UNIVERSITY","THEOLOGY PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"FIRAT UNIVERSITY","METALLURGICAL AND MATERIALS ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","SOFTWARE ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","SOFTWARE ENGINEERING PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","SOFTWARE ENGINEERING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - SAM HOUSTON STATE) (PAID)","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"FIRAT UNIVERSITY","THEOLOGY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"FIRAT UNIVERSITY","THEOLOGY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"BURSA ULUDAG UNIVERSITY","THEOLOGY PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)","26.667,00  TL"
"BURSA ULUDAG UNIVERSITY","THEOLOGY PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","ARABIC (30%)",""
"ONDOKUZ MAYIS UNIVERSITY","THEOLOGY PR. (DISTANCE EDUCATION)","SAMSUN","Bachelor's Level","DISTANCE EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","TOUR GUIDE TRAINING PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","TOURISM MANAGEMENT - TOURISM ADMINISTRATION PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","VETERINARY MEDICINE PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","GASTRONOMY AND CULINARY ARTS PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","RECREATION MANAGEMENT PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","TOUR GUIDE TRAINING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","TOURISM MANAGEMENT - TOURISM ADMINISTRATION PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","VETERINARY MEDICINE PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","THEOLOGY PR. (DISTANCE EDUCATION)","ELAZIĞ","Bachelor's Level","DISTANCE EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","VETERINARY MEDICINE PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","THEOLOGY PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","THEOLOGY PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","VETERINARY MEDICINE PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","ART HISTORY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","ENGLISH LANGUAGE AND LITERATURE PR. (ENGLISH)","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"FIRAT UNIVERSITY","GEOGRAPHY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","GERMAN LANGUAGE AND LITERATURE PR. (GERMAN)","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","GERMAN",""
"FIRAT UNIVERSITY","HISTORY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","MODERN TURKISH DIALECTS AND LITERATURES PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","MEDICINE PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","NURSING PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","NUTRITION AND DIETETICS PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","PHYSIOTHERAPY AND REHABILITATION PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"SELCUK UNIVERSITY","MEDICINE PR.","KONYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","SOCIOLOGY PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","TURKISH LANGUAGE AND LITERATURE PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"FIRAT UNIVERSITY","MEDICINE PR.","ELAZIĞ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"BURSA ULUDAG UNIVERSITY","MEDICINE PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"BURSA ULUDAG UNIVERSITY","MEDICINE PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH","201.864,00  TL"
"ONDOKUZ MAYIS UNIVERSITY","MEDICINE PR. (ENGLISH)","SAMSUN","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ONDOKUZ MAYIS UNIVERSITY","MEDICINE PR. (ENGLISH)","SAMSUN","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"ONDOKUZ MAYIS UNIVERSITY","COACH TRAINING PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","PHYSICAL EDUCATION AND SPORTS TEACHING PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ONDOKUZ MAYIS UNIVERSITY","RECREATION PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"BURSA ULUDAG UNIVERSITY","COMPOSITION AND MUSIC THEORY PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH","110.850,00  TL"
"BURSA ULUDAG UNIVERSITY","PIANO PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH","110.850,00  TL"
"BURSA ULUDAG UNIVERSITY","STRING INSTRUMENTS PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH","110.850,00  TL"
"BURSA ULUDAG UNIVERSITY","TURKISH MUSIC PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH","110.850,00  TL"
"BURSA ULUDAG UNIVERSITY","WIND AND PERCUSSION INSTRUMENTS PR.","BURSA","Bachelor's Level","NORMAL EDUCATION","TURKISH","3.200,00  TL"
"ONDOKUZ MAYIS UNIVERSITY","SPORTS MANAGEMENT PR.","SAMSUN","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"MARMARA UNIVERSITY","ART TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"AKDENIZ UNIVERSITY","ACTING PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","BALLET PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","BALLET PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","PIANO, HARP AND GUITAR PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","STRING INSTRUMENTS PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","TURKISH CLASSICAL MUSIC PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","TURKISH FOLK MUSIC PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","WIND AND PERCUSSION INSTRUMENTS PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"MARMARA UNIVERSITY","BIOLOGY TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","CHEMISTRY TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","CHEMISTRY TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"MARMARA UNIVERSITY","CLASSROOM TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","COMPUTER EDUCATION AND INSTRUCTIONAL TECHNOLOGY PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","EARLY CHILDHOOD EDUCATION - PRESCHOOL TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","ELEMENTARY MATHEMATICS EDUCATION PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","ENGLISH LANGUAGE TEACHING PR. (ENGLISH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH","584,50  TL"
"MARMARA UNIVERSITY","ENGLISH LANGUAGE TEACHING PR. (ENGLISH) (INTERNATIONAL DUAL DIPLOMA PROGRAM - ULUSLARARASI SARAYBOSNA ÜNİVERSİTESİ) (PAID)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","ENGLISH",""
"MARMARA UNIVERSITY","FRENCH LANGUAGE TEACHING PR. (FRENCH)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","FRENCH","584,50  TL"
"MARMARA UNIVERSITY","GEOGRAPHY TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","GERMAN LANGUAGE TEACHING PR. (GERMAN)","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","GERMAN","584,50  TL"
"MARMARA UNIVERSITY","GUIDANCE AND PSYCHOLOGICAL COUNSELING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","HISTORY TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","MATHEMATICS TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","MUSIC TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"MARMARA UNIVERSITY","MUSIC TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","PHYSICS TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","SCIENCE TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","SOCIAL STUDIES TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"DOKUZ EYLUL UNIVERSITY","ART TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","4.400,00  TL"
"DOKUZ EYLUL UNIVERSITY","BIOLOGY TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","BIOLOGY TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DOKUZ EYLUL UNIVERSITY","CHEMISTRY TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","CLASSROOM TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","COMPUTER EDUCATION AND INSTRUCTIONAL TECHNOLOGY PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","EARLY CHILDHOOD EDUCATION - PRESCHOOL TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"MARMARA UNIVERSITY","SPECIAL EDUCATION TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","TURKISH LANGUAGE AND LITERATURE TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"MARMARA UNIVERSITY","TURKISH LANGUAGE TEACHING PR.","İSTANBUL","Bachelor's Level","NORMAL EDUCATION","TURKISH","584,50  TL"
"DOKUZ EYLUL UNIVERSITY","ELEMENTARY MATHEMATICS EDUCATION PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","ENGLISH LANGUAGE TEACHING PR. (ENGLISH)","İZMİR","Bachelor's Level","NORMAL EDUCATION","ENGLISH","4.400,00  TL"
"DOKUZ EYLUL UNIVERSITY","FRENCH LANGUAGE TEACHING PR. (FRENCH)","İZMİR","Bachelor's Level","NORMAL EDUCATION","FRENCH","4.400,00  TL"
"DOKUZ EYLUL UNIVERSITY","GEOGRAPHY TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DOKUZ EYLUL UNIVERSITY","GEOGRAPHY TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","GERMAN LANGUAGE TEACHING PR. (GERMAN)","İZMİR","Bachelor's Level","NORMAL EDUCATION","GERMAN","852,00  TL"
"DOKUZ EYLUL UNIVERSITY","GUIDANCE AND PSYCHOLOGICAL COUNSELING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","HISTORY TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","MATHEMATICS TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","MUSIC TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","4.400,00  TL"
"DOKUZ EYLUL UNIVERSITY","PHYSICS TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","SCIENCE TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","SOCIAL STUDIES TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","SPECIAL EDUCATION TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","SPECIAL EDUCATION TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"DOKUZ EYLUL UNIVERSITY","TURKISH LANGUAGE AND LITERATURE TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"DOKUZ EYLUL UNIVERSITY","TURKISH LANGUAGE TEACHING PR.","İZMİR","Bachelor's Level","NORMAL EDUCATION","TURKISH","45.000,00  TL"
"TRAKYA UNIVERSITY","PIANO PR.","EDİRNE","Bachelor's Level","NORMAL EDUCATION","TURKISH","883,50  TL"
"TRAKYA UNIVERSITY","PIANO PR.","EDİRNE","Bachelor's Level","NORMAL EDUCATION","TURKISH","883,50  TL"
"TRAKYA UNIVERSITY","STRING INSTRUMENTS PR.","EDİRNE","Bachelor's Level","NORMAL EDUCATION","TURKISH","883,50  TL"
"ERCIYES UNIVERSITY","AERONAUTICAL ENGINEERING PR.","KAYSERİ","Bachelor's Level","NORMAL EDUCATION","TURKISH","32.000,00  TL"
"ERCIYES UNIVERSITY","AERONAUTICAL ENGINEERING PR.","KAYSERİ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ERCIYES UNIVERSITY","AEROSPACE ENGINEERING PR.","KAYSERİ","Bachelor's Level","NORMAL EDUCATION","TURKISH","32.000,00  TL"
"ERCIYES UNIVERSITY","AEROSPACE ENGINEERING PR.","KAYSERİ","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"ERCIYES UNIVERSITY","AIRFRAME AND POWERPLANT MAINTENANCE PR.","KAYSERİ","Bachelor's Level","NORMAL EDUCATION","TURKISH","32.000,00  TL"
"ERCIYES UNIVERSITY","AVIATION MANAGEMENT PR.","KAYSERİ","Bachelor's Level","NORMAL EDUCATION","TURKISH","32.000,00  TL"
"ERCIYES UNIVERSITY","AVIATION MANAGEMENT PR.","KAYSERİ","Bachelor's Level","NORMAL EDUCATION","TURKISH","32.000,00  TL"
"ERCIYES UNIVERSITY","AVIONICS PR.","KAYSERİ","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)","32.000,00  TL"
"TRAKYA UNIVERSITY","WIND AND PERCUSSION INSTRUMENTS PR.","EDİRNE","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","AGRICULTURAL BIOTECHNOLOGY PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","ENGLISH (30%)",""
"VAN YUZUNCU YIL UNIVERSITY","AGRICULTURAL BIOTECHNOLOGY PR.","VAN","Bachelor's Level","NORMAL EDUCATION","TURKISH","26.500,00  TL"
"VAN YUZUNCU YIL UNIVERSITY","AGRICULTURAL ECONOMICS PR.","VAN","Bachelor's Level","NORMAL EDUCATION","TURKISH","580,50  TL"
"VAN YUZUNCU YIL UNIVERSITY","ARABLE CROPS PR.","VAN","Bachelor's Level","NORMAL EDUCATION","TURKISH","580,50  TL"
"VAN YUZUNCU YIL UNIVERSITY","BIOSYSTEMS ENGINEERING PR.","VAN","Bachelor's Level","NORMAL EDUCATION","TURKISH","26.500,00  TL"
"AKDENIZ UNIVERSITY","AGRICULTURAL ECONOMICS PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","AGRICULTURAL ECONOMICS PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","AGRICULTURAL MACHINERY AND TECHNOLOGIES ENGINEERING PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","AGRICULTURAL STRUCTURES AND IRRIGATION PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","ARABLE CROPS PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"AKDENIZ UNIVERSITY","HORTICULTURAL CROPS PR.","ANTALYA","Bachelor's Level","NORMAL EDUCATION","TURKISH",""
"VAN YUZUNCU YIL UNIVERSITY","HORTICULTURAL CROPS PR.","VAN","Bachelor's Level","NORMAL EDUCATION","TURKISH","580,50  TL"
